URL,Type,Hostname,IP Address,Last Modified,Path
https://rebrand.ly/b6b16d,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/b6b16d
https://rebrand.ly/r57azbp,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/r57azbp
https://rebrand.ly/3thq1la,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/3thq1la
https://rebrand.ly/uda4njv,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/uda4njv
https://rebrand.ly/svhfm9?UXP=KBNPhi5WCJ,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/svhfm9
https://rebrand.ly/s509z3s,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/s509z3s
https://rebrand.ly/rrbbvih?krq=rhy2OD9Yku,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/rrbbvih
https://rebrand.ly/hxcbezn,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/hxcbezn
https://rebrand.ly/d7cawqg,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/d7cawqg
https://rebrand.ly/b68od0y?pks=X77KI50RNT,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/b68od0y
https://rebrand.ly/agrhe8,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/agrhe8
https://rebrand.ly/8ycxce3,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/8ycxce3
https://rebrand.ly/215688,Phishing,rebrand.ly,3.33.143.57,"Thu, 17 Feb 2022 13:49:52 GMT",/215688
https://pub-8a45a991f2304c5faa41697125b93c63.r2.dev/index.html,Phishing,pub-8a45a991f2304c5faa41697125b93c63.r2.dev,104.18.3.35,"Fri, 29 Mar 2024 17:13:53 GMT",/index.html
https://klrn.wpenginepowered.com/klaaarnaa/klarna/,Phishing,klrn.wpenginepowered.com,141.193.213.10,"Mon, 18 Apr 2022 14:47:47 GMT",/klaaarnaa/klarna/
https://klrn.wpenginepowered.com/klarnaa/klarna/,Phishing,klrn.wpenginepowered.com,141.193.213.10,"Mon, 18 Apr 2022 14:47:47 GMT",/klarnaa/klarna/
https://klrn.wpenginepowered.com/klaaarnna/klarna/,Phishing,klrn.wpenginepowered.com,141.193.213.10,"Mon, 18 Apr 2022 14:47:47 GMT",/klaaarnna/klarna/
http://klrn.wpenginepowered.com/klaarnaa/klarna/,Phishing,klrn.wpenginepowered.com,141.193.213.10,"Mon, 18 Apr 2022 14:47:47 GMT",/klaarnaa/klarna/
http://klarna24.wpenginepowered.com/wp-content/klarna/,Phishing,klarna24.wpenginepowered.com,141.193.213.11,"Mon, 18 Apr 2022 14:47:47 GMT",/wp-content/klarna/
http://bj5y6-0f-9h4-9fgg4-1324992141.cos.ap-bangkok.myqcloud.com/yn5og-40i6-9gu-9hjf.html,Phishing,bj5y6-0f-9h4-9fgg4-1324992141.cos.ap-bangkok.myqcloud.com,43.128.193.10,"Mon, 18 Mar 2024 14:08:59 GMT",/yn5og-40i6-9gu-9hjf.html
https://fthsolutions.com/about/,Phishing,fthsolutions.com,91.108.103.107,"Fri, 15 Mar 2024 01:19:20 GMT",/about/
https://msistemas.net/CH/,Phishing,msistemas.net,79.139.122.233,"Tue, 31 Aug 2021 09:43:08 GMT",/CH/
https://toledosolucoesfinanceiras.com.br/.well-known/pki-validation/-/index.html,Phishing,toledosolucoesfinanceiras.com.br,162.215.213.121,"Mon, 18 Mar 2024 19:54:32 GMT",/.well-known/pki-validation/-/index.html
https://pub-70ca94bb285246afbdf39d0b31daedcc.r2.dev/banga.html,Phishing,pub-70ca94bb285246afbdf39d0b31daedcc.r2.dev,104.18.3.35,"Thu, 28 Mar 2024 01:58:00 GMT",/banga.html
https://pub-879871612ca142959804d328fad0a538.r2.dev/dse_sign.html,Phishing,pub-879871612ca142959804d328fad0a538.r2.dev,104.18.3.35,"Wed, 20 Mar 2024 16:47:47 GMT",/dse_sign.html
https://pub-93831463bcf84d0d92e78816d730ba90.r2.dev/index.html,Phishing,pub-93831463bcf84d0d92e78816d730ba90.r2.dev,104.18.3.35,"Sat, 30 Mar 2024 16:21:07 GMT",/index.html
https://app.flipsnack.com/private/95F758DD75E/bt0987654567mail,Phishing,app.flipsnack.com,18.245.187.19,"Tue, 25 Jun 2024 07:57:16 GMT",/private/95F758DD75E/bt0987654567mail
https://mediumaquamarine-owl-a3qrvq9e58cx5x6q.builder-preview.com/,Phishing,mediumaquamarine-owl-a3qrvq9e58cx5x6q.builder-preview.com,34.120.137.41,"Tue, 25 Jun 2024 07:51:28 GMT",/
https://cyan-oyster-894181.builder-preview.com/,Phishing,cyan-oyster-894181.builder-preview.com,34.120.137.41,"Sun, 31 Mar 2024 14:38:22 GMT",/
https://pub-2edc96b3f8b94367bd9d7cd7d42f37ab.r2.dev/xxzindex.html,Phishing,pub-2edc96b3f8b94367bd9d7cd7d42f37ab.r2.dev,104.18.3.35,"Tue, 19 Mar 2024 17:04:49 GMT",/xxzindex.html
https://pub-f98195624f4749ebbad9aac8342d3eb1.r2.dev/index.html,Phishing,pub-f98195624f4749ebbad9aac8342d3eb1.r2.dev,104.18.3.35,"Fri, 29 Mar 2024 18:42:27 GMT",/index.html
https://pub-05ac5e9bbd614ca482ca1255c2e7251f.r2.dev/webpages.html,Phishing,pub-05ac5e9bbd614ca482ca1255c2e7251f.r2.dev,104.18.2.35,"Wed, 27 Mar 2024 13:33:34 GMT",/webpages.html
http://registrate2023ahora.royalwebhosting.net/,Phishing,registrate2023ahora.royalwebhosting.net,185.176.43.106,"Fri, 10 Nov 2023 16:29:42 GMT",/
https://pub-d641499d78924ed68c8bc1d8ffdf3d00.r2.dev/s8o.html,Phishing,pub-d641499d78924ed68c8bc1d8ffdf3d00.r2.dev,104.18.2.35,"Tue, 20 Feb 2024 03:22:35 GMT",/s8o.html
https://keepo.io/urgentinfo/,Phishing,keepo.io,18.239.236.32,"Sun, 21 Nov 2021 13:14:17 GMT",/urgentinfo/
https://www.jzmepp.com/#/,Phishing,www.jzmepp.com,172.67.184.84,"Sat, 27 Jan 2018 09:44:04 GMT",/
https://pub-c2d9b81efc8143809160113a83e883c7.r2.dev/zazani.html#tchatzi@arx.gr,Phishing,pub-c2d9b81efc8143809160113a83e883c7.r2.dev,104.18.3.35,"Sun, 24 Mar 2024 21:58:39 GMT",/zazani.html
https://pub-5fe128b80bb74fb5bed9b6f57f31e6b8.r2.dev/newcpanel-aa5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc432234015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3ssww333.htm,Phishing,pub-5fe128b80bb74fb5bed9b6f57f31e6b8.r2.dev,104.18.3.35,"Thu, 28 Mar 2024 13:13:21 GMT",/newcpanel-aa5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc432234015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3ssww333.htm
https://2tuqn.app.link/e/fD1bcDjOhIb,Phishing,2tuqn.app.link,18.239.236.30,"Tue, 25 Jun 2024 16:33:25 GMT",/e/fD1bcDjOhIb
https://attwebupdate.w3spaces.com/,Phishing,attwebupdate.w3spaces.com,108.138.233.39,"Mon, 20 Dec 2021 10:29:18 GMT",/
https://hwcek0yrxyhf.swipepages.net/,Phishing,hwcek0yrxyhf.swipepages.net,143.244.38.136,"Tue, 25 Jun 2024 12:40:30 GMT",/
https://pub-c7131380298e4f108fdb95ab9b6c2468.r2.dev/index.html,Phishing,pub-c7131380298e4f108fdb95ab9b6c2468.r2.dev,104.18.3.35,"Wed, 27 Mar 2024 14:49:54 GMT",/index.html
https://ekxji.app.link/CbeMZyDKkIb,Phishing,ekxji.app.link,18.239.236.3,"Tue, 25 Jun 2024 16:33:39 GMT",/CbeMZyDKkIb
https://eportable5no.wpenginepowered.com/appli/?kilaksjsdd=SpotifyAppFEFEF,Phishing,eportable5no.wpenginepowered.com,141.193.213.11,"Mon, 18 Apr 2022 14:47:47 GMT",/appli/
https://keepo.io/tdee/,Phishing,keepo.io,18.239.236.47,"Sun, 21 Nov 2021 13:14:17 GMT",/tdee/
https://eportable5no.wpenginepowered.com/appli/accounts/update.php,Phishing,eportable5no.wpenginepowered.com,141.193.213.11,"Mon, 18 Apr 2022 14:47:47 GMT",/appli/accounts/update.php
https://ikzqs.app.link/M7mNXGszkIb,Phishing,ikzqs.app.link,18.239.236.48,"Tue, 25 Jun 2024 16:33:53 GMT",/M7mNXGszkIb
https://pub-38efdc8e264547f3b96dc78a187f704d.r2.dev/index.html,Phishing,pub-38efdc8e264547f3b96dc78a187f704d.r2.dev,104.18.2.35,"Tue, 26 Mar 2024 13:14:49 GMT",/index.html
https://hthjklsojhiewdtrafh.taplink.ws/,Phishing,hthjklsojhiewdtrafh.taplink.ws,104.21.46.216,"Tue, 25 Jun 2024 16:34:10 GMT",/
https://keepo.io/attmails/,Phishing,keepo.io,18.239.236.47,"Sun, 21 Nov 2021 13:14:17 GMT",/attmails/
http://ncjsch.wpengine.com/wp-content/themes/ch/,Phishing,ncjsch.wpengine.com,130.211.29.77,"Mon, 18 Apr 2022 14:47:47 GMT",/wp-content/themes/ch/
https://ncjsch.wpengine.com/wp-content/themes/ch/,Phishing,ncjsch.wpengine.com,130.211.29.77,"Mon, 18 Apr 2022 14:47:47 GMT",/wp-content/themes/ch/
https://mail-live.net-s03.net/ch/?code=5d65b588dfb79ae88d3746ec1feb4f3b,Phishing,mail-live.net-s03.net,3.65.102.67,"Tue, 18 Jun 2024 10:27:27 GMT",/ch/
https://dappswalletsnode.firebaseapp.com/wallets.html,Phishing,dappswalletsnode.firebaseapp.com,199.36.158.100,"Sun, 15 Oct 2023 09:00:29 GMT",/wallets.html
http://dappswalletsnode.firebaseapp.com/wallets.html,Phishing,dappswalletsnode.firebaseapp.com,199.36.158.100,"Sun, 15 Oct 2023 09:00:29 GMT",/wallets.html
http://dappswalletsnode.web.app/wallets.html,Phishing,dappswalletsnode.web.app,199.36.158.100,"Sun, 15 Oct 2023 09:00:29 GMT",/wallets.html
https://pub-c2d9b81efc8143809160113a83e883c7.r2.dev/Webail.html,Phishing,pub-c2d9b81efc8143809160113a83e883c7.r2.dev,104.18.3.35,"Wed, 20 Mar 2024 11:31:16 GMT",/Webail.html
http://pomerdoge-en.web.app/dist,Phishing,pomerdoge-en.web.app,199.36.158.100,"Sat, 23 Mar 2024 16:50:05 GMT",/dist
https://pomerdoge-en.web.app/dist/,Phishing,pomerdoge-en.web.app,199.36.158.100,"Sat, 23 Mar 2024 16:50:05 GMT",/dist/
https://xvuh8.app.link/TPYnQ3RCiIb,Phishing,xvuh8.app.link,18.239.236.51,"Tue, 25 Jun 2024 16:34:33 GMT",/TPYnQ3RCiIb
https://pub-36c002b292bf46098683e73f71d526cd.r2.dev/link.html,Phishing,pub-36c002b292bf46098683e73f71d526cd.r2.dev,104.18.2.35,"Tue, 26 Mar 2024 15:31:46 GMT",/link.html
https://bestsignapp2.wpengine.com/wp-content/themes/us/,Phishing,bestsignapp2.wpengine.com,130.211.29.77,"Mon, 18 Apr 2022 14:47:47 GMT",/wp-content/themes/us/
https://pub-e8faea5ecb27493ebeb460d91df586d9.r2.dev/owwww.html,Phishing,pub-e8faea5ecb27493ebeb460d91df586d9.r2.dev,104.18.2.35,"Sun, 03 Dec 2023 13:09:00 GMT",/owwww.html
https://pub-892e6cef5db14b4b9af4db1fc6735cd0.r2.dev/auth_gen.html,Phishing,pub-892e6cef5db14b4b9af4db1fc6735cd0.r2.dev,104.18.2.35,"Fri, 22 Mar 2024 17:41:36 GMT",/auth_gen.html
https://taplink.cc/kodty54fgfd,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:34:42 GMT",/kodty54fgfd
https://keepo.io/upeet/,Phishing,keepo.io,18.239.236.47,"Sun, 21 Nov 2021 13:14:17 GMT",/upeet/
https://dbs.anfa.com.cn/,Phishing,dbs.anfa.com.cn,106.14.218.39,"Mon, 24 Jun 2024 02:16:59 GMT",/
https://shorturl.at/hBDV9,Phishing,shorturl.at,104.26.9.129,"Tue, 25 Jun 2024 15:28:49 GMT",/hBDV9
https://rb.gy/8q9yzr,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/8q9yzr
https://keepo.io/rtyujhgd/,Phishing,keepo.io,18.239.236.102,"Sun, 21 Nov 2021 13:14:17 GMT",/rtyujhgd/
https://shibafu-school.com/gm/gm-o/,Phishing,shibafu-school.com,157.7.107.26,"Fri, 10 Jun 2022 08:04:26 GMT",/gm/gm-o/
https://rb.gy/pxp8hk,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/pxp8hk
https://keepo.io/9251floydcurldr/,Phishing,keepo.io,18.239.236.102,"Sun, 21 Nov 2021 13:14:17 GMT",/9251floydcurldr/
https://36524upgrade.taplink.ws/,Phishing,36524upgrade.taplink.ws,172.67.142.221,"Tue, 25 Jun 2024 16:35:20 GMT",/
https://taplink.cc/ljnsf,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:35:21 GMT",/ljnsf
https://taplink.cc/dndndnarr,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:35:22 GMT",/dndndnarr
https://rb.gy/p29flp,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/p29flp
https://keepo.io/updett/,Phishing,keepo.io,18.239.236.102,"Mon, 01 Apr 2024 12:24:48 GMT",/updett/
https://rb.gy/apnt8a,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/apnt8a
https://ohhtu.app.link/67NocKYsfIb,Phishing,ohhtu.app.link,18.239.236.3,"Tue, 25 Jun 2024 16:35:55 GMT",/67NocKYsfIb
https://twb4g.app.link/NVAhYFtofIb,Phishing,twb4g.app.link,18.239.236.48,"Tue, 25 Jun 2024 16:35:55 GMT",/NVAhYFtofIb
https://www.jzmepp.com/,Phishing,www.jzmepp.com,172.67.184.84,"Sat, 27 Jan 2018 09:44:04 GMT",/
https://aromatic-enormous-clavicle.glitch.me/,Phishing,aromatic-enormous-clavicle.glitch.me,35.170.231.223,"Thu, 11 Apr 2024 21:34:31 GMT",/
https://pub-499de9e22147499d8e2a230fa85af8eb.r2.dev/brux.html,Phishing,pub-499de9e22147499d8e2a230fa85af8eb.r2.dev,104.18.3.35,"Thu, 28 Sep 2023 12:54:50 GMT",/brux.html
https://pub-64c69be1fe124700af5e247ef3a0ffd0.r2.dev/index.html,Phishing,pub-64c69be1fe124700af5e247ef3a0ffd0.r2.dev,104.18.2.35,"Sun, 17 Mar 2024 20:18:51 GMT",/index.html
https://pub-068b2187dde941a89309f84f81b3e63c.r2.dev/outlaw.html,Phishing,pub-068b2187dde941a89309f84f81b3e63c.r2.dev,104.18.3.35,"Fri, 05 May 2023 17:05:06 GMT",/outlaw.html
https://pub-bd57ecef07384230a64a9cf3d1573f71.r2.dev/response_start.html,Phishing,pub-bd57ecef07384230a64a9cf3d1573f71.r2.dev,104.18.3.35,"Fri, 22 Mar 2024 17:40:40 GMT",/response_start.html
https://pub-4ed6e30c73e14c1080ca58a4182edb92.r2.dev/index.html,Phishing,pub-4ed6e30c73e14c1080ca58a4182edb92.r2.dev,104.18.3.35,"Thu, 21 Mar 2024 03:49:36 GMT",/index.html
https://pub-770d193e55cf4a258303ee1038f1b5bd.r2.dev/secure_response.html,Phishing,pub-770d193e55cf4a258303ee1038f1b5bd.r2.dev,104.18.3.35,"Fri, 22 Mar 2024 14:59:20 GMT",/secure_response.html
https://taplink.cc/ahtthhh,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:36:17 GMT",/ahtthhh
https://danna-masser.blogspot.com/,Phishing,danna-masser.blogspot.com,142.250.179.225,"Sat, 06 Apr 2024 01:30:23 GMT",/
https://ricardo-ch.link/b41,Phishing,ricardo-ch.link,52.72.49.79,"Thu, 17 Feb 2022 13:49:52 GMT",/b41
https://rb.gy/knwfak,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/knwfak
https://pub-879871612ca142959804d328fad0a538.r2.dev/doc_start.html,Phishing,pub-879871612ca142959804d328fad0a538.r2.dev,104.18.3.35,"Wed, 20 Mar 2024 16:47:47 GMT",/doc_start.html
https://pub-5314867eb87a4403bb3b5e9f21b4c1cf.r2.dev/utility_base.html,Phishing,pub-5314867eb87a4403bb3b5e9f21b4c1cf.r2.dev,104.18.2.35,"Wed, 20 Mar 2024 10:05:33 GMT",/utility_base.html
https://greens-bitcoins.web.app/app/,Phishing,greens-bitcoins.web.app,199.36.158.100,"Mon, 11 Mar 2024 22:50:35 GMT",/app/
http://greens-bitcoins.web.app/app,Phishing,greens-bitcoins.web.app,199.36.158.100,"Mon, 11 Mar 2024 22:50:35 GMT",/app
https://www.flipsnack.com/86ED75AA9F7/new-flipbook/full-view.html,Phishing,www.flipsnack.com,18.245.253.106,"Mon, 21 Nov 2022 11:29:15 GMT",/86ED75AA9F7/new-flipbook/full-view.html
https://taplink.cc/britishcommunication,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:36:39 GMT",/britishcommunication
https://lnkfi.re/oxS94d,Phishing,lnkfi.re,52.215.99.87,"Thu, 20 Jun 2024 03:27:04 GMT",/oxS94d
https://marianne-urge.click/yye,Phishing,marianne-urge.click,52.72.49.79,"Tue, 25 Jun 2024 09:21:50 GMT",/yye
https://marianne-urge.click/08d,Phishing,marianne-urge.click,52.72.49.79,"Tue, 25 Jun 2024 09:21:50 GMT",/08d
https://i2xfz.app.link/ZFA5gPB2bIb,Phishing,i2xfz.app.link,18.239.236.51,"Tue, 25 Jun 2024 16:36:45 GMT",/ZFA5gPB2bIb
http://fhjfghngcbnghdfghdfsdads.royalwebhosting.net/,Phishing,fhjfghngcbnghdfghdfsdads.royalwebhosting.net,185.176.43.106,"Wed, 19 Sep 2012 23:44:36 GMT",/
https://pub-7ab201eac3f14c398d7299f4bfc05d1d.r2.dev/que.htm,Phishing,pub-7ab201eac3f14c398d7299f4bfc05d1d.r2.dev,104.18.3.35,"Fri, 15 Mar 2024 06:43:22 GMT",/que.htm
https://taplink.cc/ouyij/,Phishing,taplink.cc,104.26.10.196,"Tue, 25 Jun 2024 16:36:54 GMT",/ouyij/
https://ullasa.click/fa5122,Phishing,ullasa.click,52.72.49.79,"Tue, 25 Jun 2024 09:21:50 GMT",/fa5122
https://rb.gy/ocxxvg,Phishing,rb.gy,18.210.238.237,"Thu, 17 Feb 2022 13:49:52 GMT",/ocxxvg
https://ullasa.click/0fcd9f,Phishing,ullasa.click,52.72.49.79,"Tue, 25 Jun 2024 09:21:50 GMT",/0fcd9f
https://ettays.link/x3b,Phishing,ettays.link,52.72.49.79,"Tue, 25 Jun 2024 09:21:50 GMT",/x3b
https://pub-5053e89a5ae443bba549dff6ee231812.r2.dev/index.html,Phishing,pub-5053e89a5ae443bba549dff6ee231812.r2.dev,104.18.2.35,"Tue, 19 Mar 2024 14:18:22 GMT",/index.html
https://pub-faefade63c574567a1b666b64420a38b.r2.dev/file2.html,Phishing,pub-faefade63c574567a1b666b64420a38b.r2.dev,104.18.2.35,"Wed, 20 Mar 2024 22:17:55 GMT",/file2.html
https://pub-75e1fe5c6f824664a0e6610ad6dac59e.r2.dev/niloindex.html,Phishing,pub-75e1fe5c6f824664a0e6610ad6dac59e.r2.dev,104.18.3.35,"Wed, 20 Mar 2024 02:21:12 GMT",/niloindex.html
https://pub-23c3067fe63940e0bac3bfb2c8a2ada3.r2.dev/v6.html,Phishing,pub-23c3067fe63940e0bac3bfb2c8a2ada3.r2.dev,104.18.3.35,"Fri, 15 Dec 2023 17:29:49 GMT",/v6.html
https://pub-d64d63bc9b0049929bfeb3afd89bfb4d.r2.dev/file.html,Phishing,pub-d64d63bc9b0049929bfeb3afd89bfb4d.r2.dev,104.18.3.35,"Wed, 20 Mar 2024 22:01:49 GMT",/file.html
https://pub-e5c3eaf7f06a43f1816947ed3f0caa9b.r2.dev/lv.html,Phishing,pub-e5c3eaf7f06a43f1816947ed3f0caa9b.r2.dev,104.18.3.35,"Thu, 21 Mar 2024 13:37:07 GMT",/lv.html
https://pub-aa72f4aa667146739f32618d8c10119d.r2.dev/ywlp.html,Phishing,pub-aa72f4aa667146739f32618d8c10119d.r2.dev,104.18.3.35,"Tue, 19 Mar 2024 17:50:32 GMT",/ywlp.html
https://pub-57101e7d7e08497bb50a165ee30ff8d4.r2.dev/Roundcube_Webmail_Welcome%20%282%29.html,Phishing,pub-57101e7d7e08497bb50a165ee30ff8d4.r2.dev,104.18.2.35,"Thu, 21 Sep 2023 10:30:12 GMT",/Roundcube_Webmail_Welcome%20%282%29.html
https://pub-32e13a82d42e457ea6839f603f4e188a.r2.dev/index.html,Phishing,pub-32e13a82d42e457ea6839f603f4e188a.r2.dev,104.18.3.35,"Thu, 21 Mar 2024 12:32:36 GMT",/index.html
